CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,COD_CEP,BAIRRO,ZONA
2788217,AMA UBS PAULO VI,CENTRO DE SAUDE/UNIDADE BASICA,05569120,Jardim João XXIII,Zona Oeste
2788225,AMA UBS PERUS,CENTRO DE SAUDE/UNIDADE BASICA,05208260,Vila Perus,Zona Oeste
2788543,AMA UBS SAO VICENTE DE PAULA,CENTRO DE SAUDE/UNIDADE BASICA,04266050,Ipiranga,Zona Sul
2091798,AMA UBS SITIO DA CASA PINTADA,CENTRO DE SAUDE/UNIDADE BASICA,08050130,Vila Jacuí,Zona Leste
2788691,AMA UBS VILA ANTONIETA,CENTRO DE SAUDE/UNIDADE BASICA,03474020,Vila Antonieta,Zona Leste
2788756,AMA UBS VILA BARBOSA,CENTRO DE SAUDE/UNIDADE BASICA,02550000,Limão,Zona Norte
2026988,AMA UBS VILA CALIFORNIA ZEILIVAL BRUSCAGIN,CENTRO DE SAUDE/UNIDADE BASICA,03215080,Vila Califórnia,Zona Leste
3708411,AMA UBS VILA CLARA,CENTRO DE SAUDE/UNIDADE BASICA,04414000,Vila Clara,Zona Sul
5731143,AMA UBS VILA IMPERIO,CENTRO DE SAUDE/UNIDADE BASICA,04408090,Americanópolis,Zona Sul
2789051,AMA UBS VILA MEDEIROS,CENTRO DE SAUDE/UNIDADE BASICA,02215010,Vila Medeiros,Zona Norte
2789078,AMA UBS VILA MISSIONARIA,CENTRO DE SAUDE/UNIDADE BASICA,04430010,Vila Missionária,Zona Sul
2789116,AMA UBS VILA NOVA JAGUARE,CENTRO DE SAUDE/UNIDADE BASICA,05333010,Jaguaré,Zona Oeste
2752379,AMA UBS VILA ORATORIO DR TITO PEDRO MASCELANI,CENTRO DE SAUDE/UNIDADE BASICA,03345010,Vila Diva (Zona Leste),Zona Leste
2789140,AMA UBS VILA PALMEIRAS,CENTRO DE SAUDE/UNIDADE BASICA,02727020,Vila Palmeiras,Zona Norte
2789167,AMA UBS VILA PEREIRA BARRETO,CENTRO DE SAUDE/UNIDADE BASICA,02932110,Jardim São José (Zona Norte),Zona Norte
2789175,AMA UBS VILA PIAUI,CENTRO DE SAUDE/UNIDADE BASICA,05109270,Vila Nilva,Zona Oeste
2789205,AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA,CENTRO DE SAUDE/UNIDADE BASICA,05780390,Vila Prel,Zona Oeste
6592899,AMA UBS VILA SILVIA,CENTRO DE SAUDE/UNIDADE BASICA,03821170,Vila Sílvia,Zona Leste
2789256,AMA UBS VILA SONIA,CENTRO DE SAUDE/UNIDADE BASICA,05625050,Vila Sônia,Zona Oeste
2064855,UBS AGUA FUNDA,CENTRO DE SAUDE/UNIDADE BASICA,04155000,Vila Água Funda,Zona Sul
4049896,UBS ALCINA PIMENTEL PIZA,CENTRO DE SAUDE/UNIDADE BASICA,04846010,Parque Brasil,Zona Sul
3385264,UBS ALMIRANTE DELAMARE,CENTRO DE SAUDE/UNIDADE BASICA,04218040,Ipiranga,Zona Sul
2091747,UBS ALPES DO JARAGUA,CENTRO DE SAUDE/UNIDADE BASICA,05187634,Conjunto Residencial Alpes do Jaraguá,Zona Oeste
2786737,UBS ALTO DA RIVIERA,CENTRO DE SAUDE/UNIDADE BASICA,04929080,Alto da Riviera,Zona Sul
3503488,UBS ALTO DE PINHEIROS DR SUEL ABUJAMRA,CENTRO DE SAUDE/UNIDADE BASICA,05319000,Vila Hamburguesa,Zona Oeste
2786745,UBS ALTO DO UMUARAMA,CENTRO DE SAUDE/UNIDADE BASICA,05783180,Jardim Umuarama,Zona Oeste
9788409,UBS ANCHIETA,CENTRO DE SAUDE/UNIDADE BASICA,04855000,Parque São Miguel,Zona Sul
2786729,UBS ANTONIO ESTEVAO DE CARVALHO,CENTRO DE SAUDE/UNIDADE BASICA,08220130,Cidade Antônio Estevão de Carvalho,Zona Leste
2774763,UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO,CENTRO DE SAUDE/UNIDADE BASICA,05788290,Jardim Bom Refúgio,Zona Oeste
6269567,UBS ATUALPA GIRAO RABELO,CENTRO DE SAUDE/UNIDADE BASICA,08140004,Jardim Camargo Novo,Zona Leste
2786761,UBS AUGUSTO LEOPOLDO A GALVAO,CENTRO DE SAUDE/UNIDADE BASICA,02860110,Vila Souza,Zona Norte
9072349,UBS AUTODROMO DR FAUZER SIMAO ABRAO,CENTRO DE SAUDE/UNIDADE BASICA,04815330,Jardim Satélite,Zona Sul
6332420,UBS BARRAGEM,CENTRO DE SAUDE/UNIDADE BASICA,04877110,Cidade Luz,Zona Sul
2786788,UBS BARRO BRANCO,CENTRO DE SAUDE/UNIDADE BASICA,08473533,Conjunto Habitacional Barro Branco II,Zona Leste
2752174,UBS BELENZINHO MARCUS WOLOSKER,CENTRO DE SAUDE/UNIDADE BASICA,03015000,Brás,Zona Leste
2029618,UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO,CENTRO DE SAUDE/UNIDADE BASICA,01127020,Bom Retiro,Centro
6048633,UBS BORACEA,CENTRO DE SAUDE/UNIDADE BASICA,01135010,Barra Funda,Centro
2752182,UBS BRAS DR MANOEL SALDIVA NETO,CENTRO DE SAUDE/UNIDADE BASICA,03050020,Brás,Zona Leste
2786818,UBS BRASILANDIA,CENTRO DE SAUDE/UNIDADE BASICA,02831001,Itaberaba,Zona Norte
5313902,UBS BRASILIA M BOI,CENTRO DE SAUDE/UNIDADE BASICA,05846390,Jardim Casablanca,Zona Oeste
2752190,UBS BURGO PAULISTA,CENTRO DE SAUDE/UNIDADE BASICA,03680000,Burgo Paulista,Zona Leste
2786826,UBS BUTANTA,CENTRO DE SAUDE/UNIDADE BASICA,05590050,Vila Gomes,Zona Oeste
4493532,UBS CAJU,CENTRO DE SAUDE/UNIDADE BASICA,05336010,Jaguaré,Zona Oeste
2786834,UBS CAMBUCI,CENTRO DE SAUDE/UNIDADE BASICA,01536000,Cambuci,Centro
3452689,UBS CAMPO GRANDE,CENTRO DE SAUDE/UNIDADE BASICA,04679345,Vila Romano,Zona Sul
2786842,UBS CAMPO LIMPO,CENTRO DE SAUDE/UNIDADE BASICA,05767450,Jardim Catanduva,Zona Oeste
7884192,UBS CANTINHO DO CEU,CENTRO DE SAUDE/UNIDADE BASICA,04849558,Cantinho do Céu,Zona Sul
2068079,UBS CARANDIRU,CENTRO DE SAUDE/UNIDADE BASICA,02067020,Carandiru,Zona Norte
4050347,UBS CARLOS GENTILE DE MELO,CENTRO DE SAUDE/UNIDADE BASICA,08490600,Chácara Santa Etelvina,Zona Leste
2027682,UBS CASA VERDE,CENTRO DE SAUDE/UNIDADE BASICA,02522100,Vila Baruel,Zona Norte
2786869,UBS CASA VERDE ALTA,CENTRO DE SAUDE/UNIDADE BASICA,02564000,Casa Verde Alta,Zona Norte
4050177,UBS CASTRO ALVES,CENTRO DE SAUDE/UNIDADE BASICA,08474170,Conjunto Habitacional Castro Alves,Zona Leste
2786877,UBS CAXINGUI NANCI ABRANCHES,CENTRO DE SAUDE/UNIDADE BASICA,05515030,Caxingui,Zona Oeste
3219887,UBS CDHU PALANQUE,CENTRO DE SAUDE/UNIDADE BASICA,08371420,Jardim Marilu,Zona Leste
3992101,UBS CHACARA DO CONDE,CENTRO DE SAUDE/UNIDADE BASICA,04858010,Jardim Campinas,Zona Sul
6280188,UBS CHACARA DO SOL,CENTRO DE SAUDE/UNIDADE BASICA,04855515,Jardim Morais Prado,Zona Sul
2786885,UBS CHACARA INGLESA,CENTRO DE SAUDE/UNIDADE BASICA,05142120,Chácara Inglesa,Zona Oeste
3049213,UBS CHACARA SANTA MARIA,CENTRO DE SAUDE/UNIDADE BASICA,05876040,Jardim Guarujá,Zona Oeste
4050053,UBS CHACARA SANTANA,CENTRO DE SAUDE/UNIDADE BASICA,05831030,Chácara Santana,Zona Oeste
6090591,UBS CHACARA SANTO AMARO,CENTRO DE SAUDE/UNIDADE BASICA,04875120,Chácara Santo Amaro,Zona Sul
2765993,UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F,CENTRO DE SAUDE/UNIDADE BASICA,04717001,Chácara Santo Antônio (Zona Sul),Zona Sul
2027666,UBS CHORA MENINO,CENTRO DE SAUDE/UNIDADE BASICA,02461000,Santa Teresinha,Zona Norte
5743583,UBS CIDADE IPAVA,CENTRO DE SAUDE/UNIDADE BASICA,04950000,Cidade Ipava,Zona Sul
2786893,UBS CIDADE JULIA,CENTRO DE SAUDE/UNIDADE BASICA,04421150,Cidade Júlia,Zona Sul
2057131,UBS CIDADE KEMEL,CENTRO DE SAUDE/UNIDADE BASICA,08130485,Cidade Kemel,Zona Leste
2786907,UBS CIDADE LIDER,CENTRO DE SAUDE/UNIDADE BASICA,08280000,Cidade Líder,Zona Leste
2786915,UBS CIDADE NOVA SAO MIGUEL,CENTRO DE SAUDE/UNIDADE BASICA,08042130,Cidade Nova São Miguel,Zona Leste
2786923,UBS CIDADE PATRIARCA DR HERMENEGILDO MORBIN JUNIOR,CENTRO DE SAUDE/UNIDADE BASICA,03552080,Cidade Patriarca,Zona Leste
2046962,UBS CIDADE PEDRO JOSE NUNES,CENTRO DE SAUDE/UNIDADE BASICA,08061020,Jardim Pedro José Nunes,Zona Leste
2027038,UBS CIDADE SATELITE SANTA BARBARA,CENTRO DE SAUDE/UNIDADE BASICA,08330360,Cidade Satélite Santa Bárbara,Zona Leste
2774771,UBS CIDADE TIRADENTES LUIS MARANHAO,CENTRO DE SAUDE/UNIDADE BASICA,08490600,Chácara Santa Etelvina,Zona Leste
3738582,UBS CITY JARAGUA,CENTRO DE SAUDE/UNIDADE BASICA,02991000,Jardim Rincão,Zona Norte
6018939,UBS COLONIA,CENTRO DE SAUDE/UNIDADE BASICA,04892230,Colônia (Zona Sul),Zona Sul
9460551,UBS CONJUNTO AE CARVALHO - FRANCISCO MOREIRA GUEDIS,CENTRO DE SAUDE/UNIDADE BASICA,08225550,Conjunto Habitacional A E Carvalho,Zona Leste
2788012,UBS CONJUNTO DO IPESP,CENTRO DE SAUDE/UNIDADE BASICA,02346000,Jardim Leonor Mendes de Barros,Zona Norte
2786958,UBS COSTA MELO,CENTRO DE SAUDE/UNIDADE BASICA,03624010,Vila Buenos Aires,Zona Leste
4049977,UBS CRUZ DAS ALMAS,CENTRO DE SAUDE/UNIDADE BASICA,02965140,Jardim Mariliza,Zona Norte
2786966,UBS CUPECE DR WALDOMIRO PREGNOLATTO,CENTRO DE SAUDE/UNIDADE BASICA,04378300,Vila Mascote,Zona Sul
2786974,UBS DOM ANGELICO,CENTRO DE SAUDE/UNIDADE BASICA,08473000,Conjunto Habitacional Sitio Conceição,Zona Leste
2786982,UBS DOM JOAO NERY,CENTRO DE SAUDE/UNIDADE BASICA,08151000,Jardim Bartira,Zona Leste
2787008,UBS DOMINGOS MANTELLI,CENTRO DE SAUDE/UNIDADE BASICA,02956020,Vila Mirante,Zona Norte
2786710,UBS DONA ADELAIDE LOPES,CENTRO DE SAUDE/UNIDADE BASICA,02722030,Vila Siqueira (Zona Norte),Zona Norte
2027690,UBS DONA MARIQUINHA SCIASCIA,CENTRO DE SAUDE/UNIDADE BASICA,02370080,Tremembé,Zona Norte
2786753,UBS DR ANTONIO PIRES FERREIRA VILLALOBO,CENTRO DE SAUDE/UNIDADE BASICA,03560030,Vila Nhocune,Zona Leste
2042983,UBS DR EDUARDO ROMANO RESCHILIAN,CENTRO DE SAUDE/UNIDADE BASICA,04177380,Jardim Clímax,Zona Sul
2042541,UBS DR JOSE TOLEDO PIZA,CENTRO DE SAUDE/UNIDADE BASICA,02276000,Guapira,Zona Norte
2042975,UBS DR OSWALDO MARASCA JUNIOR,CENTRO DE SAUDE/UNIDADE BASICA,01552000,Vila Monumento,Centro
2788551,UBS DR SERGIO CHADDAD,CENTRO DE SAUDE/UNIDADE BASICA,04836130,Jardim Floresta,Zona Sul
2091712,UBS DR WALTER ELIAS,CENTRO DE SAUDE/UNIDADE BASICA,02518020,Jardim das Laranjeiras,Zona Norte
2787148,UBS DRA ILZA WELTMAN HUTZLER,CENTRO DE SAUDE/UNIDADE BASICA,02472190,Vila Roque,Zona Norte
9986898,UBS ELISA MARIA II DR CAMILO CRISTOFARO MARTINS,CENTRO DE SAUDE/UNIDADE BASICA,02673000,Vila Nova Cachoeirinha,Zona Norte
9488413,UBS ENCOSTA NORTE LUIZ JOSE SANTOS,CENTRO DE SAUDE/UNIDADE BASICA,08131320,Itaim Paulista,Zona Leste
2752220,UBS ENG GOULART JOSE PIRES,CENTRO DE SAUDE/UNIDADE BASICA,03726100,Engenheiro Goulart,Zona Leste
2787032,UBS ENGENHEIRO TRINDADE,CENTRO DE SAUDE/UNIDADE BASICA,03701000,Penha de França,Zona Leste
2065266,UBS ERMELINO MATARAZZO,CENTRO DE SAUDE/UNIDADE BASICA,03809060,Jardim Belém,Zona Leste
2789159,UBS FATIMA DE JESUS VIANA ROSA,CENTRO DE SAUDE/UNIDADE BASICA,02866080,Vila Penteado,Zona Norte
2787040,UBS FAZENDA DA JUTA I,CENTRO DE SAUDE/UNIDADE BASICA,03977740,Fazenda da Juta,Zona Leste
2788020,UBS FAZENDA DA JUTA II,CENTRO DE SAUDE/UNIDADE BASICA,03977409,Fazenda da Juta,Zona Leste
2787059,UBS FERROVIARIOS,CENTRO DE SAUDE/UNIDADE BASICA,08470610,Cidade Tiradentes,Zona Leste
2787067,UBS GAIVOTAS,CENTRO DE SAUDE/UNIDADE BASICA,04849345,Chácara Gaivotas,Zona Sul
2787075,UBS GLEBA DO PESSEGO,CENTRO DE SAUDE/UNIDADE BASICA,08265230,Gleba do Pêssego,Zona Leste
3121135,UBS GRAFICOS,CENTRO DE SAUDE/UNIDADE BASICA,08471530,Cidade Tiradentes,Zona Leste
4050010,UBS GUAIANASES II,CENTRO DE SAUDE/UNIDADE BASICA,08410120,Vila Princesa Isabel,Zona Leste
2787083,UBS GUAIANAZES,CENTRO DE SAUDE/UNIDADE BASICA,08450380,Lajeado,Zona Leste
2030934,UBS GUARANI VARGAS,CENTRO DE SAUDE/UNIDADE BASICA,04310000,Vila Guarani (Z Sul),Zona Sul
8147159,UBS HELENA MIGUEL REZEK,CENTRO DE SAUDE/UNIDADE BASICA,05584150,Loteamento Reserva Raposo,Zona Oeste
9188177,UBS HELIOPOLIS,CENTRO DE SAUDE/UNIDADE BASICA,04230040,Cidade Nova Heliópolis,Zona Sul
2787105,UBS HORIZONTE AZUL,CENTRO DE SAUDE/UNIDADE BASICA,04963000,Chácara Santo Antônio (Zona Sul),Zona Sul
2068044,UBS HORTO FLORESTAL,CENTRO DE SAUDE/UNIDADE BASICA,02377000,Horto Florestal,Zona Norte
2787113,UBS HUMAITA DR JOAO DE AZEVEDO LAGE,CENTRO DE SAUDE/UNIDADE BASICA,01321010,Bela Vista,Centro
2788438,UBS IACAPE JARDIM PLANALTO,CENTRO DE SAUDE/UNIDADE BASICA,03983090,Parque Santa Madalena,Zona Leste
2787121,UBS IGUACU MARIA JOSE MARIANO DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,03221300,Jardim Ângela (Zona Leste),Zona Leste
3661660,UBS INACIO MONTEIRO,CENTRO DE SAUDE/UNIDADE BASICA,08490000,Jardim São Paulo(Zona Leste),Zona Leste
2788578,UBS INDIANOPOLIS SIGMUND FREUD,CENTRO DE SAUDE/UNIDADE BASICA,04086011,Indianópolis,Zona Sul
9343121,UBS INTERATIVA,CENTRO DE SAUDE/UNIDADE BASICA,02820020,Vila Brasilândia,Zona Norte
2046261,UBS ITAIM PAULISTA JULIO DE GOUVEIA,CENTRO DE SAUDE/UNIDADE BASICA,08110460,Jardim Aimoré,Zona Leste
2752255,UBS ITAQUERA,CENTRO DE SAUDE/UNIDADE BASICA,08210090,Itaquera,Zona Leste
2787962,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,CENTRO DE SAUDE/UNIDADE BASICA,02258220,Vila Constança,Zona Norte
2787970,UBS JARAGUA,CENTRO DE SAUDE/UNIDADE BASICA,08160350,Jardim Jaraguá (Itaim Paulista),Zona Leste
2787156,UBS JARDIM AEROPORTO DR MASSAKI UDIHARA,CENTRO DE SAUDE/UNIDADE BASICA,04633050,Jardim Aeroporto,Zona Sul
4410750,UBS JARDIM ANTARTICA,CENTRO DE SAUDE/UNIDADE BASICA,02652160,Jardim Antártica,Zona Norte
2787172,UBS JARDIM APUANA JOAO KOCH,CENTRO DE SAUDE/UNIDADE BASICA,02325530,Jardim Apuana,Zona Norte
2787180,UBS JARDIM APURA,CENTRO DE SAUDE/UNIDADE BASICA,04470170,Jardim Apurá,Zona Sul
2787199,UBS JARDIM ARACATI,CENTRO DE SAUDE/UNIDADE BASICA,04949070,Jardim Aracati,Zona Sul
2787202,UBS JARDIM AURORA,CENTRO DE SAUDE/UNIDADE BASICA,08431160,Jardim Aurora (Zona Leste),Zona Leste
3016935,UBS JARDIM BANDEIRANTES,CENTRO DE SAUDE/UNIDADE BASICA,08451410,Lajeado,Zona Leste
2787210,UBS JARDIM BOA VISTA,CENTRO DE SAUDE/UNIDADE BASICA,05583070,Jardim Boa Vista (Zona Oeste),Zona Oeste
2086743,UBS JARDIM CAICARA,CENTRO DE SAUDE/UNIDADE BASICA,05871370,Jardim São Manoel,Zona Oeste
2057271,UBS JARDIM CAMARGO NOVO,CENTRO DE SAUDE/UNIDADE BASICA,08121270,Jardim Camargo Novo,Zona Leste
2787229,UBS JARDIM CAMPINAS,CENTRO DE SAUDE/UNIDADE BASICA,04858550,Jardim Maria Amália,Zona Sul
2787237,UBS JARDIM CAMPOS,CENTRO DE SAUDE/UNIDADE BASICA,08160080,Jardim Campos,Zona Leste
2027011,UBS JARDIM CARRAOZINHO,CENTRO DE SAUDE/UNIDADE BASICA,08340320,Jardim Vila Carrão,Zona Leste
5079454,UBS JARDIM CELESTE,CENTRO DE SAUDE/UNIDADE BASICA,05844000,Jardim São Luís,Zona Oeste
2787261,UBS JARDIM CIDADE PIRITUBA,CENTRO DE SAUDE/UNIDADE BASICA,02942000,Jardim Cidade Pirituba,Zona Norte
2751887,UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA,CENTRO DE SAUDE/UNIDADE BASICA,04828070,Jardim Esmeralda (Zona Sul),Zona Sul
2787288,UBS JARDIM COIMBRA,CENTRO DE SAUDE/UNIDADE BASICA,04905023,Jardim das Flores,Zona Sul
9186492,UBS JARDIM COLOMBO,CENTRO DE SAUDE/UNIDADE BASICA,05629000,Jardim Colombo,Zona Oeste
2787296,UBS JARDIM COLONIAL,CENTRO DE SAUDE/UNIDADE BASICA,03968010,Parque Colonial,Zona Leste
4050037,UBS JARDIM COLORADO DR JOSE PIRES,CENTRO DE SAUDE/UNIDADE BASICA,08310240,Jardim Rodolfo Pirani,Zona Leste
2787318,UBS JARDIM COMERCIAL,CENTRO DE SAUDE/UNIDADE BASICA,05885190,Jardim Comercial,Zona Oeste
2774798,UBS JARDIM COPA MATHILDE DE AQUINO DINIZ,CENTRO DE SAUDE/UNIDADE BASICA,08270340,Jardim Marabá,Zona Leste
2787326,UBS JARDIM D ABRIL,CENTRO DE SAUDE/UNIDADE BASICA,05398130,Jardim D'Abril,Zona Oeste
2786931,UBS JARDIM DA CONQUISTA I,CENTRO DE SAUDE/UNIDADE BASICA,08340500,Jardim Vila Carrão,Zona Leste
3219771,UBS JARDIM DA CONQUISTA II,CENTRO DE SAUDE/UNIDADE BASICA,08343000,Jardim da Conquista (Zona Leste),Zona Leste
2042967,UBS JARDIM DA SAUDE NEUSA ROSALIA MORALES,CENTRO DE SAUDE/UNIDADE BASICA,04290080,Jardim da Saúde,Zona Sul
4677358,UBS JARDIM DAMASCENO,CENTRO DE SAUDE/UNIDADE BASICA,02879200,Jardim Damasceno,Zona Norte
2787334,UBS JARDIM DAS CAMELIAS,CENTRO DE SAUDE/UNIDADE BASICA,08050570,Jardim das Camélias,Zona Leste
6332439,UBS JARDIM DAS FONTES,CENTRO DE SAUDE/UNIDADE BASICA,04894450,Jardim das Fontes,Zona Sul
2787342,UBS JARDIM DAS LARANJEIRAS - SAO MATEUS,CENTRO DE SAUDE/UNIDADE BASICA,08370410,Jardim Maria Lídia,Zona Leste
2787350,UBS JARDIM DAS OLIVEIRAS,CENTRO DE SAUDE/UNIDADE BASICA,08122100,Jardim das Oliveiras,Zona Leste
6329527,UBS JARDIM DAS PALMAS,CENTRO DE SAUDE/UNIDADE BASICA,05734080,Vila Andrade,Zona Oeste
3323331,UBS JARDIM DAS PEDRAS,CENTRO DE SAUDE/UNIDADE BASICA,02267000,Vila Gustavo,Zona Norte
2787091,UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES,CENTRO DE SAUDE/UNIDADE BASICA,03924240,Jardim Dona Sinhá,Zona Leste
7302541,UBS JARDIM EDITE GERONCIO HENRIQUE NETO,CENTRO DE SAUDE/UNIDADE BASICA,04576030,Cidade Monções,Zona Sul
6365817,UBS JARDIM ELEDY,CENTRO DE SAUDE/UNIDADE BASICA,05856140,Jardim Eledy,Zona Oeste
2787369,UBS JARDIM ELIANE,CENTRO DE SAUDE/UNIDADE BASICA,04851002,Jardim Edi,Zona Sul
5882281,UBS JARDIM ELISA MARIA I,CENTRO DE SAUDE/UNIDADE BASICA,02873250,Conjunto Promorar Estrada da Parada,Zona Norte
6018912,UBS JARDIM EMBURA,CENTRO DE SAUDE/UNIDADE BASICA,04893050,Embura,Zona Sul
2787377,UBS JARDIM ETELVINA,CENTRO DE SAUDE/UNIDADE BASICA,08430570,Jardim Etelvina,Zona Leste
2787385,UBS JARDIM FANGANIELLO,CENTRO DE SAUDE/UNIDADE BASICA,08450460,Jardim Fanganiello,Zona Leste
5621267,UBS JARDIM FLOR DE MAIO,CENTRO DE SAUDE/UNIDADE BASICA,02363000,Jardim Flor de Maio,Zona Norte
2091720,UBS JARDIM FONTALIS,CENTRO DE SAUDE/UNIDADE BASICA,02323035,Jardim Martins Silva,Zona Norte
2787393,UBS JARDIM GERMANIA,CENTRO DE SAUDE/UNIDADE BASICA,05835005,Vila Maracanã,Zona Oeste
2752263,UBS JARDIM GUAIRACA,CENTRO DE SAUDE/UNIDADE BASICA,03244030,Jardim Guairaca,Zona Leste
2787407,UBS JARDIM GUANABARA,CENTRO DE SAUDE/UNIDADE BASICA,02959000,Moinho Velho,Zona Norte
2787415,UBS JARDIM GUARANI,CENTRO DE SAUDE/UNIDADE BASICA,02849130,Jardim Guarani,Zona Norte
2787423,UBS JARDIM GUARUJA,CENTRO DE SAUDE/UNIDADE BASICA,05875300,Parque Independência,Zona Oeste
4049934,UBS JARDIM HELENA (AMA/UBS ATE 03/2022),CENTRO DE SAUDE/UNIDADE BASICA,08090370,Jardim Helena,Zona Leste
6039111,UBS JARDIM HELGA,CENTRO DE SAUDE/UNIDADE BASICA,05794380,Jardim Helga,Zona Oeste
2787431,UBS JARDIM HELIAN,CENTRO DE SAUDE/UNIDADE BASICA,08265130,Jardim Helian,Zona Leste
2787458,UBS JARDIM HERCULANO,CENTRO DE SAUDE/UNIDADE BASICA,04920050,Jardim Herculano,Zona Sul
2787466,UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO,CENTRO DE SAUDE/UNIDADE BASICA,02846000,Brasilândia,Zona Norte
2787474,UBS JARDIM ICARAI QUINTANA,CENTRO DE SAUDE/UNIDADE BASICA,04837200,Jardim Icaraí,Zona Sul
2787989,UBS JARDIM INDAIA,CENTRO DE SAUDE/UNIDADE BASICA,08141130,Jardim Indaiá,Zona Leste
3689247,UBS JARDIM IPORA,CENTRO DE SAUDE/UNIDADE BASICA,04865170,Jardim Iporã,Zona Sul
2787482,UBS JARDIM IV CENTENARIO,CENTRO DE SAUDE/UNIDADE BASICA,03940000,Jardim São Gabriel,Zona Leste
2787490,UBS JARDIM IVA,CENTRO DE SAUDE/UNIDADE BASICA,03910000,Jardim Catarina,Zona Leste
2787504,UBS JARDIM JAPAO,CENTRO DE SAUDE/UNIDADE BASICA,02130020,Vila Maria Alta,Zona Norte
2787512,UBS JARDIM JAQUELINE,CENTRO DE SAUDE/UNIDADE BASICA,05529060,Jardim Jaqueline,Zona Oeste
7407629,UBS JARDIM JULIETA,CENTRO DE SAUDE/UNIDADE BASICA,02151080,Jardim Guanca,Zona Norte
2787547,UBS JARDIM KERALUX,CENTRO DE SAUDE/UNIDADE BASICA,03828000,Vila Guaraciaba,Zona Leste
8033420,UBS JARDIM KIOTO IGNES FONTANA TATTO,CENTRO DE SAUDE/UNIDADE BASICA,04832040,Jardim Kioto,Zona Sul
6873286,UBS JARDIM LAPENNA,CENTRO DE SAUDE/UNIDADE BASICA,08071180,Jardim Lapena,Zona Leste
2787563,UBS JARDIM LIDIA,CENTRO DE SAUDE/UNIDADE BASICA,05860070,Jardim Sandra,Zona Oeste
5120780,UBS JARDIM LOURDES,CENTRO DE SAUDE/UNIDADE BASICA,04325000,Vila do Encontro,Zona Sul
9794751,UBS JARDIM LUCELIA SANDRA AP BARBOSA CORREIA LIMA,CENTRO DE SAUDE/UNIDADE BASICA,04852220,Jardim Lucélia,Zona Sul
6195008,UBS JARDIM MACEDONIA,CENTRO DE SAUDE/UNIDADE BASICA,05894440,Jardim Macedônia,Zona Oeste
5620341,UBS JARDIM MAGDALENA,CENTRO DE SAUDE/UNIDADE BASICA,05890320,Jardim Amália,Zona Oeste
2062658,UBS JARDIM MAIA,CENTRO DE SAUDE/UNIDADE BASICA,08081330,Parque Paulistano,Zona Leste
5695813,UBS JARDIM MARACA,CENTRO DE SAUDE/UNIDADE BASICA,05867390,Capão Redondo,Zona Oeste
2027054,UBS JARDIM MARILIA,CENTRO DE SAUDE/UNIDADE BASICA,03585100,Jardim Brasília (Zona Leste),Zona Leste
7270941,UBS JARDIM MARINGA VILA TALARICO,CENTRO DE SAUDE/UNIDADE BASICA,03525090,Jardim Maringá,Zona Leste
7128940,UBS JARDIM MIRIAM II,CENTRO DE SAUDE/UNIDADE BASICA,04365001,Cidade Ademar,Zona Sul
2787636,UBS JARDIM MITSUTANI,CENTRO DE SAUDE/UNIDADE BASICA,05791080,Jardim Mitsutani,Zona Oeste
2787644,UBS JARDIM NAKAMURA,CENTRO DE SAUDE/UNIDADE BASICA,04942100,Jardim Nakamura,Zona Sul
2027526,UBS JARDIM NELIA,CENTRO DE SAUDE/UNIDADE BASICA,08142000,Jardim Nélia,Zona Leste
2787652,UBS JARDIM NITEROI,CENTRO DE SAUDE/UNIDADE BASICA,04434000,Jardim Orly,Zona Sul
4050134,UBS JARDIM NOSSA SENHORA DO CARMO,CENTRO DE SAUDE/UNIDADE BASICA,08275270,Jardim Nossa Senhora do Carmo,Zona Leste
2788152,UBS JARDIM NOVE DE JULHO,CENTRO DE SAUDE/UNIDADE BASICA,03953100,Jardim Cinco de Julho,Zona Leste
6822991,UBS JARDIM NOVO HORIZONTE,CENTRO DE SAUDE/UNIDADE BASICA,04857300,Jardim Novo Horizonte,Zona Sul
7357761,UBS JARDIM NOVO PANTANAL OTACILIO MADEIRA,CENTRO DE SAUDE/UNIDADE BASICA,04474180,Jardim Santa Terezinha (Pedreira),Zona Sul
3956946,UBS JARDIM OLINDA ZELIA PEREIRA SANTOS,CENTRO DE SAUDE/UNIDADE BASICA,05765170,Jardim Olinda,Zona Oeste
9059369,UBS JARDIM ORION GUANHEMBU,CENTRO DE SAUDE/UNIDADE BASICA,04821100,Jardim Colonial,Zona Sul
2787660,UBS JARDIM PANAMERICANO,CENTRO DE SAUDE/UNIDADE BASICA,02993000,Jardim Vivan,Zona Norte
2027046,UBS JARDIM PARAGUACU DR GONCALO FELICIANO ALVES,CENTRO DE SAUDE/UNIDADE BASICA,03941060,Jardim Paraguaçu,Zona Leste
